method,run,generation,best
NSGA_II,2,36,0.21926398075287795
NSGA_II,2,37,0.21926398075287795
NSGA_II,2,38,0.21926398075287795
NSGA_II,2,39,0.21874134428615355
NSGA_II,2,40,0.21926398075287795
NSGA_II,2,41,0.21926398075287795
NSGA_II,2,42,0.21926398075287795
NSGA_II,2,43,0.21926398075287795
NSGA_II,2,44,0.21926398075287795
NSGA_II,2,45,0.21926398075287795
NSGA_II,2,46,0.21926398075287795
NSGA_II,2,47,0.21926398075287795
NSGA_II,2,48,0.21926398075287795
NSGA_II,2,49,0.21926398075287795
NSGA_II,2,50,0.21926398075287795
NSGA_II,2,51,0.21926398075287795
NSGA_II,2,52,0.21926398075287795
NSGA_II,2,53,0.21926398075287795
NSGA_II,2,54,0.21926398075287795
NSGA_II,2,55,0.21926398075287795
NSGA_II,2,56,0.21926398075287795
NSGA_II,2,57,0.21926398075287795
NSGA_II,2,58,0.21926398075287795
NSGA_II,2,59,0.21926398075287795
NSGA_II,2,60,0.21926398075287795
NSGA_II,2,61,0.21926398075287795
NSGA_II,2,62,0.21926398075287795
NSGA_II,2,63,0.21926398075287795
NSGA_II,3,0,0.34648375728049696
NSGA_II,3,1,0.34648375728049696
NSGA_II,3,2,0.34648375728049696
NSGA_II,3,3,0.28034813302542555
NSGA_II,3,4,0.2678652453943895
NSGA_II,3,5,0.2555007925549819
NSGA_II,3,6,0.24935863096562663
NSGA_II,3,7,0.24360170468710488
NSGA_II,3,8,0.24331923627632082
NSGA_II,3,9,0.23734616867276936
NSGA_II,3,10,0.23069828607044163
NSGA_II,3,11,0.23069828607044163
NSGA_II,3,12,0.22542643166317738
NSGA_II,3,13,0.21901893484321908
NSGA_II,3,14,0.21901893484321908
NSGA_II,3,15,0.21901893484321908
NSGA_II,3,16,0.21901893484321908
NSGA_II,3,17,0.2156823607937715
NSGA_II,3,18,0.2156823607937715
NSGA_II,3,19,0.2156823607937715
NSGA_II,3,20,0.2156823607937715
NSGA_II,3,21,0.2156823607937715
NSGA_II,3,22,0.2156823607937715
NSGA_II,3,23,0.2156823607937715
NSGA_II,3,24,0.2156823607937715
NSGA_II,3,25,0.2156823607937715
NSGA_II,3,26,0.2156823607937715
NSGA_II,3,27,0.21569687815175437
NSGA_II,3,28,0.21887361280081122
NSGA_II,3,29,0.21962742119663559
NSGA_II,3,30,0.21962742119663559
NSGA_II,3,31,0.21962742119663559
NSGA_II,3,32,0.21962742119663559
NSGA_II,3,33,0.21962742119663559
NSGA_II,3,34,0.21962742119663559
NSGA_II,3,35,0.21962742119663559
NSGA_II,3,36,0.21962742119663559
NSGA_II,3,37,0.21962742119663559
NSGA_II,3,38,0.21962742119663559
NSGA_II,3,39,0.21962742119663559
NSGA_II,3,40,0.21962742119663559
NSGA_II,3,41,0.21962742119663559
NSGA_II,3,42,0.21962742119663559
NSGA_II,3,43,0.21962742119663559
NSGA_II,3,44,0.21962742119663559
NSGA_II,3,45,0.21962742119663559
NSGA_II,3,46,0.21962742119663559
NSGA_II,3,47,0.21914282121747533
NSGA_II,3,48,0.21962742119663559
NSGA_II,3,49,0.21962742119663559
NSGA_II,3,50,0.21962742119663559
NSGA_II,3,51,0.21962742119663559
NSGA_II,3,52,0.21962742119663559
NSGA_II,3,53,0.21962742119663559
NSGA_II,3,54,0.21962742119663559
NSGA_II,3,55,0.21962742119663559
NSGA_II,3,56,0.21962742119663559
NSGA_II,3,57,0.21962742119663559
NSGA_II,3,58,0.21962742119663559
NSGA_II,3,59,0.21962742119663559
NSGA_II,3,60,0.21962742119663559
NSGA_II,3,61,0.21962742119663559
NSGA_II,3,62,0.21962742119663559
NSGA_II,3,63,0.21962742119663559
NSGA_II,4,0,0.38318569562976645
NSGA_II,4,1,0.38318569562976645
NSGA_II,4,2,0.30032695264271747
NSGA_II,4,3,0.28567325322040504
NSGA_II,4,4,0.26678340387792904
NSGA_II,4,5,0.25994370124058913
NSGA_II,4,6,0.24305971476193058
NSGA_II,4,7,0.24305971476193058
NSGA_II,4,8,0.22993257269249012
NSGA_II,4,9,0.22993257269249012
NSGA_II,4,10,0.2181232170846231
