method,seed,solution,water,deficit,excess,schedule
NSGA_II,261403,7,21.78897733358771,54.937542784812784,0.0,"[2.6061032359154885, 8.240431372160435, 3.3558213518906705, 2.6881636149819848, 1.6891393121669176, 0.4689621823586508, 1.840020276899114, 0.4127613801620195, 0.18727312743515678, 0.22016897924468826, 0.02890895217683345, 0.0, 0.013295111702761531, 0.037928436492988465]"
NSGA_II,261403,8,20.63139617687032,64.61279735106368,0.0,"[2.6488673639511413, 6.169613368486737, 7.020910077861933, 1.5793605758007483, 0.0, 0.0, 1.7592964425590218, 0.02607645287965691, 0.9088355960726656, 0.31279223567622283, 0.0, 0.08256351630647236, 0.02258682714941464, 0.10049372012630535]"
NSGA_II,261403,9,18.04787460158881,81.79091395194145,0.0,"[2.674232209429066, 5.087815186344396, 2.9170419446512956, 2.5217783462528645, 1.8899356086944195, 0.44589100928854014, 2.07284207407604, 0.0, 0.17386828919212727, 0.10419814939958344, 0.005938618020970846, 0.11655340514762379, 0.005705782735670269, 0.03207397835621388]"
NSGA_II,261403,10,12.362514837511796,138.45389799580562,0.0,"[2.6749700574437827, 3.5696361245229147, 0.0, 0.9601618753872475, 1.992399058942244, 0.18730128578593105, 2.03923862011385, 0.2664203085540774, 0.31449622063726856, 0.17297790360133114, 0.03743019558726249, 0.07545474850990834, 0.0, 0.0720284384259755]"
NSGA_II,261403,11,18.707627625274327,77.48604755593118,0.0,"[3.011518212692082, 4.878806014386529, 3.008601592567291, 2.491880783121176, 2.2998397641969808, 0.4335819973948573, 2.0703813913344997, 0.0, 0.03055059229864024, 0.0007770644233806023, 0.013346435959088656, 0.4445398890397879, 0.005685979490388128, 0.01811790836962293]"
NSGA_II,261403,12,15.969876041437567,101.2487904686607,0.0,"[3.034870647754105, 3.6391338228185885, 1.9916478551380523, 2.413587681410863, 1.739080433316416, 0.5714578451929972, 2.1424895757035425, 0.0, 0.003963176524390834, 0.0, 0.015345665751738482, 0.400975702530169, 0.006555449553176307, 0.010768185743530556]"
NSGA_II,261403,13,20.535626210761645,69.95297326315576,0.0,"[3.1488370314688066, 3.7681523543387074, 3.662080054088721, 1.7999586190926524, 2.8654660761172717, 0.01234287664180855, 2.106189179217411, 0.44395879804832206, 0.5760310855929947, 1.2678392116241333, 0.699814643219627, 0.09174712377295956, 0.0001769376206700391, 0.09303221991756555]"
NSGA_II,261403,14,23.630382853819633,44.36595348997234,0.0,"[3.1812399285546293, 7.742838891750714, 4.382900902496185, 2.502019899370398, 1.769880447271914, 0.4544125178030866, 2.0053998998023053, 0.007575611243978117, 0.32386409636509544, 1.24525067072912, 0.0, 0.0, 0.0, 0.014999988432208147]"
NSGA_II,261403,15,36.880617427492005,0.0,0.06296000078539521,"[3.224549927607845, 7.476275383298409, 3.6424826615740153, 4.825652028305128, 0.896450312180921, 1.8498506119996294, 0.3992184224423055, 4.576369044751589, 0.9537608920514613, 2.822535544698118, 1.9194372066712329, 1.0986329916639836, 1.5044229833316989, 1.6909794169156684]"
NSGA_II,261403,16,37.28211090075833,0.0,0.0,"[3.242495566788677, 6.582580439575622, 3.774053527939694, 5.001628273586187, 2.921715157536697, 0.7530521487332025, 2.544382800499507, 3.5048438704706557, 2.4490583497485803, 2.2443945312577287, 0.8760262976118757, 1.162399679707986, 0.18202220423431614, 2.0434580530676083]"
NSGA_II,261403,17,13.916449762080653,119.85311484831047,0.0,"[3.333460963555169, 0.9311035329932493, 3.391778565841958, 2.5514926151647437, 1.8108335677397718, 0.37330032536723334, 0.0, 0.03179941009529807, 1.124074300109475, 0.22082987701736104, 0.032836594588871504, 0.022522078534958478, 0.00032918415077781184, 0.09208874692178527]"
NSGA_II,261403,18,24.196628759020445,41.216315393153124,0.0,"[3.350897829363105, 6.514402041213863, 7.225964399843378, 1.0001051949167274, 1.973033608761948, 0.6929961465614184, 1.8853079916804336, 0.08600993034906423, 0.566675972943009, 0.6808652483017311, 0.028595271899607984, 0.03982011215667491, 0.04920323644263411, 0.10275177458684764]"
NSGA_II,261403,19,14.833539036984403,110.39717601584826,0.0,"[3.486557803015523, 3.8975187656932606, 3.026224965742687, 2.8656232454397124, 0.0, 0.43643707893232747, 0.07880326763693965, 0.021507983800677557, 0.6369786443715687, 0.23083901160940612, 0.028980399131608423, 0.0, 0.0002962444204885701, 0.12377162719020555]"
NSGA_II,261403,20,27.944264324174068,20.709338638887647,3.1638852926891374,"[3.5051716573867737, 7.845602319738816, 6.846620509073954, 2.6034263518821326, 2.9178491303262377, 0.3133431167725645, 1.3650097018714034, 0.42311912293947074, 0.2764631281569684, 1.3460521206916483, 0.3985245044781239, 0.030119548579092312, 0.0020079116774745624, 0.07095520059940548]"
NSGA_II,261403,21,34.458990102485565,3.1846108730593166,22.59736975404912,"[3.6814936227115527, 11.23648941515871, 6.2346191852298345, 5.059869689766089, 2.352223829205173, 0.35189675694995964, 1.1424318400985574, 1.3504956281641016, 0.7509232565891972, 1.5927701812717765, 0.3276989087811665, 0.17439479678382203, 0.02109191374515095, 0.18259107803047625]"
NSGA_II,261403,22,31.93828565969518,8.094990901978736,15.222388616616083,"[3.8585829389560766, 7.976193876242494, 8.238133286291147, 4.838164958476236, 2.0379847757686966, 0.44804056817165405, 1.7811428116131753, 1.6474454237760916, 0.359878235357318, 0.6343728266819317, 0.05123978195466215, 0.0, 0.015543955036598394, 0.051562221369094975]"
NSGA_II,261403,23,31.37632370533055,9.310976251863973,13.660527614116265,"[4.261852657160039, 8.10157268121609, 7.144995319516251, 4.050794043185991, 3.551974594395173, 0.8785343673329509, 0.7882556340590059, 1.5287799629355387, 0.0, 0.10342742537723554, 0.12434224232848831, 0.05912574597334097, 0.6390453693253738, 0.14362366252507136]"
NSGA_II,261403,24,29.201456165343764,15.512360785801281,8.744119704664811,"[4.354763097857653, 8.331128688512166, 7.495658533637976, 3.209870947714971, 1.3327268492114892, 0.6084548439250949, 0.7065179337029608, 0.38664865801287396, 1.5779822040383111, 1.0305044888048218, 0.04726658400613372, 0.0, 0.01661456058157261, 0.10331877533773985]"
NSGA_II,261403,25,25.30584559703961,34.250933862796956,4.653395893023152,"[4.496246700527212, 8.781376112836593, 6.54785597203719, 1.666592619779895, 1.3967742972603618, 0.6637051174861818, 0.7955351332629759, 0.026663501185813322, 0.1749457440011387, 0.6202536435252798, 0.005488961266973383, 0.0, 0.025263090374553297, 0.1051447034954385]"
NSGA_II,261403,26,26.66417968726396,27.187352696868537,6.415310570743429,"[4.496321152257211, 9.997734313443226, 5.956587311508968, 1.084964648669183, 1.8923974760764097, 0.16070261533516508, 0.7775680883920234, 0.7113575286729465, 0.13865972466125298, 1.0472829992535808, 0.20455893588556243, 0.0, 0.09219451611456461, 0.10385037699386962]"
NSGA_II,261403,27,26.358056585875758,30.663206041502683,1.5095763845550962,"[4.49717055776991, 9.607495196000583, 3.6824284253840944, 2.481722272475428, 2.0712371217419885, 0.28855109603476964, 0.2260746952827187, 1.9270223278536913, 0.6934951987511666, 0.0, 0.10832300707330017, 0.00019902784534990212, 0.1053858392391906, 0.6689518204235699]"
NSGA_II,261403,28,30.848345412442505,10.223309175115002,7.372030359868866,"[4.54341054554071, 8.208023780787045, 6.677261995329406, 3.067858519677487, 2.5032243555424243, 0.6522881233065861, 0.7627451813312309, 3.477359701869821, 0.2045494483668904, 0.5475962077215554, 0.09458392764023965, 0.010688534629473487, 0.0987550906996366, 0.0]"
NSGA_II,261403,29,35.70849160970793,1.1225083902920616,26.2689242759183,"[4.558015681197568, 8.363267548976657, 7.294280969217469, 5.70536042467966, 3.459735954224664, 0.8150338463557358, 0.7215051980363019, 3.6316812041313913, 0.1555317213604912, 0.611979217995364, 0.2657088008524947, 0.008615502243928229, 0.11777554043621305, 0.0]"
NSGA_II,261403,30,32.476748712973716,6.966502574052573,18.774505560743744,"[4.597074962950069, 8.28178990876629, 7.481376046463784, 4.614207299872171, 3.2604362443734733, 0.6478845411047436, 0.7253939550244529, 1.4294608406066998, 0.22723197152884933, 0.7704721263998986, 0.20139102586458962, 0.05369232806181637, 0.18633746195688122, 0.0]"
NSGA_II,261403,31,35.17680418502531,1.7210657415251767,25.26743844737271,"[4.685305911373864, 10.362131452995877, 5.710022927549425, 4.77989541451204, 4.1490273476844175, 0.23077961580595568, 0.874766606847437, 1.5877808070773343, 0.8458020407459863, 1.1013939062712164, 0.2526548710441532, 0.3388959802412116, 0.10367319130057677, 0.15467411157581434]"
NSGA_II,261403,32,36.059149830586016,0.7718501694139697,32.33552178911805,"[5.31232493377789, 9.915252042971632, 7.7116827115261115, 4.446446627217412, 3.482869890913811, 0.0, 0.44521395762308613, 1.2682460677262197, 0.4429270772412862, 1.1366514512889294, 0.13210761545262836, 1.493978466742593, 0.014328458434703522, 0.2571205296697211]"
NSGA_II,261403,33,34.85177681579189,2.4690013829367707,33.06686684963786,"[5.313757087823907, 10.05224798269105, 7.683149010562214, 4.711398153847059, 2.980217128232165, 0.3693002475083279, 0.5259037079150026, 0.6183698521409842, 0.05445094401959936, 0.6883936618756998, 0.1367254251378729, 1.4572786155129405, 0.008029984004525571, 0.2525550145205394]"
NSGA_II,261403,34,31.00026097095705,9.96104921981852,17.18120278707001,"[5.354092651558237, 8.846275548055337, 7.500656100033957, 2.9574846240216184, 2.754233387349385, 0.5057557159875525, 0.5975629991090433, 0.8793775254380483, 0.06895614273321313, 0.03833796930426883, 1.3337088899877692, 0.06796664070539454, 0.05428161494059265, 0.041571161732635774]"
NSGA_II,261403,35,33.06887056226203,6.627186965565457,27.293950772203733,"[5.6987137375274255, 10.214597516999001, 7.33971812548623, 3.834887307432147, 1.8569818788450365, 0.4150150901767251, 0.6009675709968764, 1.0795651683194714, 0.322981588922393, 0.6427504870269526, 0.06298804482383094, 0.028380749262790113, 0.12639520635361662, 0.8449280900895413]"
NSGA_II,261403,36,35.076988895906595,1.785564180930784,36.47614236673453,"[5.827639486630535, 11.148596834298779, 7.650662162415244, 3.5143039508342353, 2.2133998243721504, 0.7335297087016532, 0.5432768640061492, 0.8762532399608294, 0.0, 0.7302280037664932, 1.6983757775841832, 0.0670161712693669, 0.05416489932300231, 0.01954197274397051]"
NSGA_II,261403,37,25.947447872337552,30.78765017200866,0.26108577930508403,"[5.839277398983735, 6.515975641977096, 3.7927031966035623, 3.219129541740689, 2.260737150824792, 0.37268634154046676, 1.7219346391269792, 0.33917525992133385, 1.066167424682917, 0.3058382457738452, 0.39335175981198156, 0.02257723624458747, 0.0054062436254121785, 0.09248779148015594]"
NSGA_II,261403,38,34.47777788629145,2.9644442274171148,36.61374190597374,"[5.917050222836275, 10.19280710814579, 7.359824933163016, 3.874072709778012, 3.6107337846643337, 0.8413048861272853, 0.603884478805086, 0.9908086865817798, 0.0, 0.7292763376173537, 0.23880359240037619, 0.0, 0.1192111461721382, 0.0]"
NSGA_II,261403,39,35.234300516310284,1.5966994836897221,39.599720573231366,"[5.917050222836275, 10.19280710814579, 7.359824933163016, 3.874072709778012, 3.6107337846643337, 1.836631108546492, 0.603884478805086, 0.9908086865817798, 0.0, 0.7292763376173537, 0.0, 0.0, 0.1192111461721382, 0.0]"
NSGA_II,261403,40,33.981575330697964,4.022870408175905,23.635188888774643,"[5.943017138574815, 7.892302671082685, 7.6491661683562215, 4.356223561908144, 2.007584464092955, 2.254670566285572, 1.0368973734233624, 0.9890109090762802, 0.6641310130308691, 0.8495018954349239, 0.21888700186769997, 0.03510741511356377, 0.01905408287901831, 0.06602106957185079]"
NSGA_II,261403,41,36.456041974091185,0.37495802590881055,31.058588818954284,"[5.943017138574815, 7.892302671082685, 7.6491661683562215, 4.356223561908144, 2.007584464092955, 4.72913720967879, 1.0368973734233624, 0.9890109090762802, 0.6641310130308691, 0.8495018954349239, 0.21888700186769997, 0.03510741511356377, 0.01905408287901831, 0.06602106957185079]"
NSGA_II,261403,42,36.84592086530322,0.0,34.149815450350175,"[5.995464469494658, 10.813607275061623, 6.595642172753638, 4.533433393416364, 1.891292801684688, 0.3813918054419927, 0.9092705200873112, 2.56740557161323, 1.2761476473206554, 0.6585237104989202, 0.13964652537515843, 0.0927316303706996, 0.17147469202311982, 0.8198886501611694]"
NSGA_II,261403,43,29.482946122588167,14.944101700254041,12.70730389785055,"[6.102735288953927, 9.295542215709983, 7.178696443894789, 0.46612960319598296, 2.138845341118589, 0.0, 0.0, 1.9192113638310364, 0.4518422383445404, 1.347270182525434, 0.2437097809661203, 0.0010316139089253558, 0.11394157371874412, 0.2239904764200958]"
NSGA_II,261403,44,28.85954353342903,16.777390926658633,11.976751226928599,"[6.202103948433047, 9.966416087679494, 5.198477291186918, 1.4719403516346414, 2.256358505648395, 0.403513149990167, 2.1526233726938955, 0.9164241063175567, 0.10499801407430986, 0.0, 0.08522151266066064, 0.0, 0.06383651895504364, 0.03763067415490795]"
NSGA_II,261403,45,33.247613295650446,5.559897831759681,29.264750071101844,"[7.741784653063055, 7.827344673674141, 7.528881678001265, 4.126030857772709, 2.2690023037177744, 0.0, 1.7232291454644126, 0.804932921270372, 0.3039220033528573, 0.3959404077145354, 0.34443747512369777, 0.02277341291530843, 0.024209340519725824, 0.13512442306058697]"
NSGA_II,261404,0,19.746777088809875,69.55791805418298,0.0,"[1.3912950020214492, 4.721570851350426, 8.431154045426902, 1.1923884126154323, 1.1366775682206822, 1.054577781984972, 0.7998173021727818, 0.605917079319979, 0.0335617833163945, 0.0466446412793233, 0.1768548434989323, 0.12731599646074937, 0.007332593213836057, 0.021669187928015254]"
NSGA_II,261404,1,10.513892338094067,148.76862015085533,0.0,"[1.5000131997969832, 2.6511962296499565, 2.7210011351723757, 2.2253402740104318, 0.2266780085020344, 0.015380745622769771, 0.596548703023669, 0.10755868572237742, 0.0, 0.0, 0.18497523436027818, 0.20819399591338558, 0.008260842641666058, 0.06874528367813855]"
NSGA_II,261404,2,10.08753193208326,154.32938396838293,0.0,"[1.635106605473366, 2.6502497886788174, 2.918876715182646, 0.8118653686063009, 0.33870999133946883, 0.04472058724154032, 0.562604171347319, 0.6735850926202187, 0.02835102406911262, 0.12788940624338885, 0.17657659193282185, 0.06554274158198632, 0.0, 0.053453847766276645]"
NSGA_II,261404,3,6.971236120797706,183.92987469029694,0.0,"[1.656639141319742, 1.9897900987965558, 0.3745999081134994, 0.24500052419016888, 0.7248731553774919, 0.3788954981918963, 0.5400652019797915, 0.5262291300397672, 0.010781871112926139, 0.09899473013073842, 0.16219312136338365, 0.15056306488736143, 0.10951041271031518, 0.003100262584068474]"
NSGA_II,261404,4,8.544827882867692,171.79154470480978,0.0,"[1.7516967672814683, 2.228368241801049, 0.27021970218483893, 1.4096051953061048, 1.2726758171411192, 0.0, 0.35739024681309206, 0.4408324883139358, 0.0, 0.0, 0.43039525568918047, 0.2140367103028873, 0.09838785234044319, 0.07121960569357216]"
NSGA_II,261404,5,21.100537942302534,61.17484130810459,0.0,"[1.8706457649447188, 2.7825273143587372, 9.604713647697073, 2.5994308965847095, 1.398575032124531, 0.421488724474948, 0.9727907079345341, 0.443092207573298, 0.5592092082245631, 0.08941463656537171, 0.0, 0.17794308196864736, 0.107444224115996, 0.07326249573540866]"
NSGA_II,261404,6,9.037281517864834,164.27338000202778,0.0,"[1.8840110183129168, 2.3142882959975313, 1.7115153446511602, 1.6756586874894532, 0.10017708809257275, 0.0, 0.345277237446986, 0.05081258534103838, 0.07030058081090745, 0.0, 0.49832772237805756, 0.20762807031364022, 0.10930440017215723, 0.06998048685841099]"
NSGA_II,261404,7,13.183926816229896,123.83309550115439,0.0,"[2.5234247313477516, 2.977910010959267, 3.179341621683223, 2.826680023250768, 0.1348538171080117, 0.37378191251459403, 0.46406877195083934, 0.3755220126288613, 0.01811409240801752, 0.03695494894345577, 0.1607393744548285, 0.0, 0.0, 0.11253549898027773]"
NSGA_II,261404,8,15.296698413149382,104.91927089936571,0.0,"[2.8470028512623466, 2.830577365097355, 3.8753846282664637, 4.0028703130931, 0.16072577638920232, 0.46192774301035755, 0.5048387261763385, 0.3708434013881968, 0.02262286173244065, 0.03414705510614435, 0.16097186662913596, 0.024785824998300114, 0.0, 0.0]"
NSGA_II,261404,9,21.82138120572203,56.36519696443628,0.0,"[2.8658398637110665, 0.06260273831824925, 12.0, 2.7248671036543004, 1.8183954251068777, 0.6193023167145683, 0.2813801458560617, 0.9879167727027264, 0.0, 0.19563824267537383, 0.0, 0.14770159826651535, 0.03719686419474295, 0.08054013452154486]"
NSGA_II,261404,10,17.935556096125502,82.64267494016771,0.0,"[3.2733245948620526, 6.825040534422149, 3.9145962475777054, 1.5718574862662822, 0.2031273619521365, 0.46145520065607115, 0.8024501951735707, 0.5833207913956595, 0.02784232467158681, 0.0698240123263899, 0.1619405026557597, 0.04077684416614382, 0.0, 0.0]"
NSGA_II,261404,11,22.262666159186615,53.064695577502086,0.0,"[3.412795960745282, 0.0, 12.0, 2.8375888517782535, 1.8030853237097628, 0.49952881870901134, 0.27777799853340696, 0.9099131523229471, 0.0, 0.2169928643516812, 0.007063715394761472, 0.20276826792619776, 0.02969263412933807, 0.06545857158597515]"
NSGA_II,261404,12,36.85121578565646,0.0,0.0,"[3.6852851513524962, 3.114134780484729, 3.0200990048596768, 3.450869898489639, 3.417845921995258, 2.2163805853329746, 4.768543742906076, 4.094531824817155, 0.07015341342163973, 0.8949605263966567, 3.1942309947975196, 0.08978525111226587, 4.129293379811454, 0.7051013098789207]"
NSGA_II,261404,13,13.48625751378366,121.67021370001913,0.0,"[3.8246611805010615, 2.7216728476195136, 3.2636123582187255, 1.5100121347051076, 0.2124321958838935, 0.3914370864706634, 0.8131713412733328, 0.5017973483283094, 0.017680165484405878, 0.0, 0.161803997128515, 0.0, 0.0, 0.06797685817012991]"
NSGA_II,261404,14,26.19606184218644,28.707317703593652,5.17479159433929,"[3.8852733569922733, 12.0, 2.3754174160798076, 3.1608332264161514, 1.678779465298503, 1.1062072174905704, 0.9208679990614739, 0.5673016548905182, 0.013508787252585888, 0.13838467050871062, 0.14789951654399747, 0.19261148633240804, 0.0012146324788390812, 0.007762412840606262]"
NSGA_II,261404,15,20.84951919245392,63.11539802556528,0.0,"[4.091041833450427, 2.776105876973797, 3.345607407479253, 3.3574284266096193, 0.2803790798701788, 1.0079146005535484, 3.120876978579422, 2.3950926866830335, 0.021691056660001956, 0.027811139159787213, 0.21636933061404987, 0.13018332220846912, 0.010749739650051377, 0.06826771396227421]"
NSGA_II,261404,16,31.898578573959192,8.126680384164953,20.544170114616463,"[4.178215939477304, 7.777772346092802, 8.114066015023365, 6.182690060924685, 1.6252387624862676, 1.277342103525767, 1.318737873440023, 0.37798005474929885, 0.7431880488812048, 0.17170758178584025, 0.0, 0.1278022554892799, 0.0, 0.0038375320833583214]"
NSGA_II,261404,17,23.245259329023803,46.19907873107127,3.8907038356242154,"[4.197759594670551, 6.552737158583897, 9.00832985902477, 1.0840506110657808, 0.36908678858117383, 0.200738930860479, 0.763288107611657, 0.6468786005207603, 0.030193771918185695, 0.06502756749198033, 0.2038978783616025, 0.12327046033296565, 0.0, 0.0]"
NSGA_II,261404,18,24.010713750609465,41.60635220155727,3.8907038356242154,"[4.197759594670551, 6.552737158583897, 9.00832985902477, 1.0840506110657808, 0.36908678858117383, 0.9661933524461435, 0.763288107611657, 0.6468786005207603, 0.030193771918185695, 0.06502756749198033, 0.2038978783616025, 0.12327046033296565, 0.0, 0.0]"
NSGA_II,261404,19,28.03867149420381,20.4617118196226,12.503404912055089,"[4.333162117135821, 7.395714374502295, 9.819921152822266, 2.5388150216894587, 1.469206356226167, 1.064356556692859, 0.4204201683769089, 0.30111400872638705, 0.0293793843690588, 0.15551847004548455, 0.04747495330165036, 0.31966377458190165, 0.11004144534470184, 0.033883710388854654]"
NSGA_II,261404,20,29.232362721276633,15.299716962578835,10.615084040488188,"[4.353470281256825, 7.791190025594744, 5.930344106843814, 6.021909758233659, 2.1182524758550447, 1.0876964902197375, 0.9082725310720544, 0.5683890281802533, 0.015261637602521543, 0.22508127723062762, 0.0, 0.17973890111386243, 0.023839677648975606, 0.008916530424515014]"
NSGA_II,261404,21,29.886116742052323,12.68470087947609,12.576346102815247,"[4.353470281256825, 7.791190025594744, 5.930344106843814, 6.021909758233659, 2.7720064966307323, 1.0876964902197375, 0.9082725310720544, 0.5683890281802533, 0.015261637602521543, 0.22508127723062762, 0.0, 0.17973890111386243, 0.023839677648975606, 0.008916530424515014]"
NSGA_II,261404,22,9.749165140433208,158.20816987931346,0.0,"[4.3680056276193255, 2.3580813433508085, 1.0155267842366285, 0.0, 0.1417766718166747, 0.09392273307433258, 0.46482745103844736, 0.41453682849492973, 0.06823489535141289, 0.28070491719287455, 0.2381881324406359, 0.1638320339652127, 0.07948574403369242, 0.06204197781823356]"
NSGA_II,261404,23,17.28247644402325,90.97708048342125,0.0,"[4.566211387159019, 1.2876312553034976, 5.16072190225901, 2.7993613451027937, 1.2379997370410187, 0.0, 0.44058614062839563, 1.0367032273691967, 0.10947047778803524, 0.18875857239056712, 0.1903922876635697, 0.14798599798401513, 0.036180171557625554, 0.08047394177649916]"
NSGA_II,261404,24,34.715650209834614,2.514860155065879,43.59370801753182,"[4.577592561146789, 7.950520984444129, 12.0, 6.18333603431557, 1.5275306883870088, 1.0684430755836587, 0.33794364294762624, 0.42700730621422234, 0.4531290562684371, 0.0, 0.003302730796438341, 0.12900642813661106, 0.03167712685902359, 0.02616057473509241]"
NSGA_II,261404,25,33.103190775757696,5.717045295920883,26.79929079252618,"[4.699670940554189, 7.74856991611916, 7.994768068738816, 7.090726958022308, 1.6876545896645916, 1.0253368367211448, 1.3549465543623553, 1.0610804723951177, 0.03149629613426187, 0.22608218248628378, 0.09358397241117211, 0.0725814267692196, 0.013265713942793874, 0.0034268474362766405]"
NSGA_II,261404,26,30.85098325924531,10.218033481509384,16.4760866882246,"[4.7463120513804125, 8.499415320072112, 5.310324352390973, 7.153232074157265, 1.832444235759141, 0.9622463706992007, 0.947074323702235, 0.872842040480114, 0.02152051759481783, 0.23865688569127463, 0.07894882253046297, 0.17579716580092497, 0.012169098986377021, 0.0]"
NSGA_II,261404,27,35.71994976674569,1.1110502332543106,32.54773118911604,"[4.77436699203717, 2.9659536241795608, 10.991410238168443, 10.667158513131852, 1.4326602233661703, 0.8112321446690791, 0.8402558027333524, 1.886704564207128, 0.018727311908915936, 1.0581417755232891, 0.03170102385701684, 0.1635399641314788, 0.07747722494885267, 0.0006203638833753353]"
NSGA_II,261404,28,12.447127246218917,131.67548422649415,0.0,"[4.799330946693431, 1.2513584449140804, 1.6589037724714544, 2.167903889198021, 1.0537271226944727, 0.3605099585135924, 0.22905152895212771, 0.26303027423096603, 0.0, 0.2189880319878947, 0.15288533033293805, 0.18983010842296427, 0.02212734479700647, 0.0794804930099716]"
NSGA_II,261404,29,33.38138506172593,5.174542146445493,30.60251768904186,"[4.8844904632985475, 7.9947988400839565, 9.065096726031914, 5.9931029562358535, 2.137838507989597, 1.0563375163127573, 0.6601116088998804, 0.8400969326796417, 0.27091507937332776, 0.22681668268087363, 0.018255007649019994, 0.176557019602388, 0.039655450990787974, 0.01731226989738775]"
NSGA_II,261404,30,36.627196385481476,0.20380361451850604,52.11817352627449,"[4.90008667975859, 8.29771442339002, 12.0, 6.5806872991052785, 2.140840950715373, 1.0028007996591388, 0.1385677306720372, 1.089028748673415, 0.04212168872419697, 0.20145525545112983, 0.016702829037152523, 0.14974810759901686, 0.04317913484208677, 0.02426273785405286]"
NSGA_II,261404,31,32.50831231317812,6.927495782463399,22.86471471735723,"[5.080068644063244, 6.91727669230041, 8.676042233895448, 6.037459236919669, 1.9372464301766166, 1.0116579304320825, 0.6383817799953, 1.486370039211019, 0.04097956542254931, 0.2211185643622506, 0.0005159995007855572, 0.3277343617128866, 0.10934042636623667, 0.024120408819627494]"
NSGA_II,261404,32,32.14773689400142,9.345041972338684,17.63545519791121,"[5.0887612664508834, 7.900030491759057, 6.610372080582599, 6.019041609074649, 2.00274895185792, 1.0752142912866969, 0.6907941295027515, 0.4401107722550855, 0.035431722074359795, 0.2213491381389905, 0.0, 0.2573598071712072, 0.0860068735056955, 1.7205157603415235]"
NSGA_II,261404,33,18.835360137580718,78.25748367529854,0.0,"[5.577150871987709, 2.19528135666646, 1.3498730825922252, 5.779668614487451, 0.2940118275783701, 1.0755373206324956, 0.7965078917094, 0.8295555191694712, 0.024678912059168834, 0.578624710309654, 0.0, 0.17332160700662808, 0.09606969697740105, 0.06507872640428315]"
NSGA_II,261404,34,26.808344913674446,25.190293467018776,6.773009291694848,"[5.679854008017899, 4.807132738213424, 7.8592453944811265, 5.380939999670242, 0.525432870217031, 1.0468676306860976, 0.6837697068740861, 0.30836554224141044, 0.002218477628225702, 0.1746326437251028, 0.034343752417933346, 0.26921502554316507, 0.020237895918520096, 0.016089228040184173]"
NSGA_II,261404,35,12.940157468342735,130.8342746359155,0.0,"[5.6803989843269225, 1.7381250984606327, 0.0, 1.4527553431326705, 1.7989029126115341, 0.21912451024875568, 0.39542721743766096, 0.7336937027159298, 0.03247267101985199, 0.2245846310706464, 0.29748481957297435, 0.24978807239575118, 0.0753557278518136, 0.04204377749759135]"
NSGA_II,261404,36,20.065040730764302,67.98274230827059,0.0,"[5.881683704776744, 2.769393454027084, 4.78649961071095, 2.8033296296115644, 0.5676569687402442, 1.007810354963104, 0.43585930900440395, 1.0321908800084805, 0.33623092434184854, 0.02056335298408083, 0.20375272274899264, 0.14577002165462, 0.031467244707844476, 0.04283255248434607]"
NSGA_II,261404,37,36.636291498422246,0.19470850157775388,47.69503590949643,"[5.928895787008945, 6.880377778968264, 12.0, 6.105983325003631, 1.9333024000450134, 1.0216104797273684, 0.43852043358915904, 1.5443959820745363, 0.022163512061939825, 0.230423242405619, 0.13022424334990393, 0.28193309968849417, 0.0900584529188274, 0.028402761580541402]"
NSGA_II,261404,38,35.15584627287891,1.6751537271211063,38.78443562908063,"[5.957555621211151, 4.397125797408428, 11.963018436957215, 6.418545529250248, 2.908175145527305, 1.059749836116878, 1.2057868668494411, 0.4719850252099555, 0.16851520070063664, 0.17229531755391397, 0.16423768210480752, 0.16550994853301437, 0.08182934598430125, 0.02151651947160759]"
NSGA_II,261404,39,31.254483637264546,9.414278912053131,15.169130399865828,"[5.970683249264041, 6.143643958040673, 9.25378433105192, 1.7307593117351079, 3.248075051973781, 1.060171530685201, 2.8269672438505067, 0.5130094332333177, 0.014666862595347385, 0.05954545720913637, 0.17042074331783846, 0.17266230179340605, 0.08684797593205773, 0.0032461865822099936]"
NSGA_II,261404,40,16.374634054656283,96.85774650980215,0.0,"[6.073845827391497, 1.7349127973494216, 6.989045563306495, 0.0, 0.44878845220838726, 0.38389864604888013, 0.0, 0.0, 0.0383262772198567, 0.25352530434980414, 0.06082353356299939, 0.21343548652541466, 0.09361496786581874, 0.08441719882771001]"
NSGA_II,261404,41,11.392596087716685,140.83274541688374,0.0,"[6.076201377860266, 2.2561643990774334, 0.8861010945099698, 0.5823989558546835, 0.3294318405401335, 0.1357627861213554, 0.394013378523309, 0.0, 0.035180405714796914, 0.3468575157170883, 0.0, 0.17456320865993144, 0.10466287289138787, 0.07125825224632942]"
NSGA_II,261404,42,14.248475090539088,116.29253517896127,0.0,"[6.136587485478069, 1.1857199377475376, 0.8783766714074996, 2.1164734423856446, 1.7255438673079684, 0.6558547064599192, 0.08157269720599827, 1.0744873545776028, 0.0, 0.1500795344143937, 0.0, 0.15228399129926595, 0.03850613376492901, 0.05298926849025974]"
NSGA_II,261404,43,14.39344621065667,114.52690279750841,0.0,"[6.322468040511735, 2.337118527212717, 0.6581381399939992, 0.0, 2.776905300734533, 0.31390477420758894, 1.1724733634458524, 0.5129076883314911, 0.01130124529745332, 0.1082466900959431, 0.03976510262880007, 0.014423625690121778, 0.11610938373492967, 0.009684328771506677]"
